train_id,arrival_time,departure_time,station,direction,top_speed
GAI01,21:13,21:16,KAPURBAWDI,return,16.32
GAI01,21:16,21:20,MANPADA,return,15.18
GAI01,21:20,21:23,TIKUJI NI WADI,return,24.53
GAI01,21:23,21:27,DONGARI PADA,return,23.98
GAI01,21:27,21:30,VIJAYGARDEN,return,20.48
GAI01,21:30,21:34,KASARVADVALI,return,27.71
GAI01,21:34,21:37,GOWNIWADA,return,30.04
GAI01,21:37,21:41,GAIMUKH,return,
GAI01,21:41,21:56,GAIMUKH,turnaround,
GAI01,21:56,21:59,GAIMUKH,forward,
GAI01,21:59,22:03,GOWNIWADA,forward,30.04
GAI01,22:03,22:06,KASARVADVALI,forward,27.71
GAI01,22:06,22:10,VIJAYGARDEN,forward,20.48
GAI01,22:10,22:13,DONGARI PADA,forward,23.98
GAI01,22:13,22:17,TIKUJI NI WADI,forward,24.53
GAI01,22:17,22:20,MANPADA,forward,15.18
GAI01,22:20,22:24,KAPURBAWDI,forward,16.32
GAI01,22:24,22:27,MAJIWADA,forward,28.91
GAI01,22:27,22:31,CADBUARY JUNCTION,forward,16.49
GAI01,22:31,22:34,MAHAPALIKAMARG,forward,15.92
GAI01,22:34,22:38,RTO THANE,forward,19.3
GAI01,22:38,22:41,TEEN HAATH NAKA,forward,15.69
GAI01,22:41,22:45,MULUND NAKA,forward,24.24
GAI01,22:45,22:48,MULUND FIRE STATION,forward,26.8
GAI01,22:48,22:52,SONAPUR,forward,22.49
GAI01,22:52,22:55,SHANGRILLA,forward,29.09
GAI01,22:55,22:59,BHANDUP METRO,forward,15.95
GAI01,22:59,23:02,BHANDUP MAHAPALIKA,forward,20.8
GAI01,23:02,23:06,NAVAL HOUSING,forward,14.9
GAI01,23:06,23:09,GANDHINGAR,forward,14.94
GAI01,23:09,23:13,SURYA NAGAR,forward,19.47
GAI01,23:13,23:16,VIKHROLI METRO,forward,20.36
GAI01,23:16,23:20,GODREJ COMPANY,forward,14.19
GAI01,23:20,23:23,SHREYAS CINEMA,forward,14.91
GAI01,23:23,23:27,LAXMINAGAR,forward,19.06
GAI01,23:27,23:30,PANT NAGAR,forward,22.96
GAI01,23:30,23:34,GARODIA NAGAR,forward,33.24
GAI01,23:34,23:37,SIDDHARTHCOLONY,forward,45.0
GAI01,23:37,23:41,ANIKNAGARBUSDEPOT,forward,33.03
GAI01,23:41,23:44,WADALA TT,forward,18.34
GAI01,23:44,23:48,BHAKTI PARK METRO,forward,20.29
GAI01,23:48,00:03,BHAKTI PARK METRO,turnaround,
GAI02,05:10,05:13,GAIMUKH,forward,
GAI02,05:13,05:17,GOWNIWADA,forward,30.04
GAI02,05:17,05:20,KASARVADVALI,forward,27.71
GAI02,05:20,05:24,VIJAYGARDEN,forward,20.48
GAI02,05:24,05:27,DONGARI PADA,forward,23.98
GAI02,05:27,05:31,TIKUJI NI WADI,forward,24.53
GAI02,05:31,05:34,MANPADA,forward,15.18
GAI02,05:34,05:38,KAPURBAWDI,forward,16.32
GAI02,05:38,05:41,MAJIWADA,forward,28.91
GAI02,05:41,05:45,CADBUARY JUNCTION,forward,16.49
GAI02,05:45,05:48,MAHAPALIKAMARG,forward,15.92
GAI02,05:48,05:52,RTO THANE,forward,19.3
GAI02,05:52,05:55,TEEN HAATH NAKA,forward,15.69
GAI02,05:55,05:59,MULUND NAKA,forward,24.24
GAI02,05:59,06:02,MULUND FIRE STATION,forward,26.8
GAI02,06:02,06:06,SONAPUR,forward,22.49
GAI02,06:06,06:09,SHANGRILLA,forward,29.09
GAI02,06:09,06:13,BHANDUP METRO,forward,15.95
GAI02,06:13,06:16,BHANDUP MAHAPALIKA,forward,20.8
GAI02,06:16,06:20,NAVAL HOUSING,forward,14.9
GAI02,06:20,06:23,GANDHINGAR,forward,14.94
GAI02,06:23,06:27,SURYA NAGAR,forward,19.47
GAI02,06:27,06:30,VIKHROLI METRO,forward,20.36
GAI02,06:30,06:34,GODREJ COMPANY,forward,14.19
GAI02,06:34,06:37,SHREYAS CINEMA,forward,14.91
GAI02,06:37,06:41,LAXMINAGAR,forward,19.06
GAI02,06:41,06:44,PANT NAGAR,forward,22.96
GAI02,06:44,06:48,GARODIA NAGAR,forward,33.24
GAI02,06:48,06:51,SIDDHARTHCOLONY,forward,45.0
GAI02,06:51,06:55,ANIKNAGARBUSDEPOT,forward,33.03
GAI02,06:55,06:58,WADALA TT,forward,18.34
GAI02,06:58,07:02,BHAKTI PARK METRO,forward,20.29
GAI02,07:02,07:17,BHAKTI PARK METRO,turnaround,
GAI02,07:17,07:20,BHAKTI PARK METRO,return,20.29
GAI02,07:20,07:24,WADALA TT,return,18.34
GAI02,07:24,07:27,ANIKNAGARBUSDEPOT,return,33.03
GAI02,07:27,07:31,SIDDHARTHCOLONY,return,45.0
GAI02,07:31,07:34,GARODIA NAGAR,return,33.24
GAI02,07:34,07:38,PANT NAGAR,return,22.96
GAI02,07:38,07:41,LAXMINAGAR,return,19.06
GAI02,07:41,07:45,SHREYAS CINEMA,return,14.91
GAI02,07:45,07:48,GODREJ COMPANY,return,14.19
GAI02,07:48,07:52,VIKHROLI METRO,return,20.36
GAI02,07:52,07:55,SURYA NAGAR,return,19.47
GAI02,07:55,07:59,GANDHINGAR,return,14.94
GAI02,07:59,08:02,NAVAL HOUSING,return,14.9
GAI02,08:02,08:06,BHANDUP MAHAPALIKA,return,20.8
GAI02,08:06,08:09,BHANDUP METRO,return,15.95
GAI02,08:09,08:13,SHANGRILLA,return,29.09
GAI02,08:13,08:16,SONAPUR,return,22.49
GAI02,08:16,08:20,MULUND FIRE STATION,return,26.8
GAI02,08:20,08:23,MULUND NAKA,return,24.24
GAI02,08:23,08:27,TEEN HAATH NAKA,return,15.69
GAI02,08:27,08:30,RTO THANE,return,19.3
GAI02,08:30,08:34,MAHAPALIKAMARG,return,15.92
GAI02,08:34,08:37,CADBUARY JUNCTION,return,16.49
GAI02,08:37,08:41,MAJIWADA,return,28.91
GAI02,08:41,08:44,KAPURBAWDI,return,16.32
GAI02,08:44,08:48,MANPADA,return,15.18
GAI02,08:48,08:51,TIKUJI NI WADI,return,24.53
GAI02,08:51,08:55,DONGARI PADA,return,23.98
GAI02,08:55,08:58,VIJAYGARDEN,return,20.48
GAI02,08:58,09:02,KASARVADVALI,return,27.71
GAI02,09:02,09:05,GOWNIWADA,return,30.04
GAI02,09:05,09:09,GAIMUKH,return,
GAI02,09:09,09:24,GAIMUKH,turnaround,
GAI02,09:24,09:27,GAIMUKH,forward,
GAI02,09:27,09:31,GOWNIWADA,forward,30.04
GAI02,09:31,09:34,KASARVADVALI,forward,27.71
GAI02,09:34,09:38,VIJAYGARDEN,forward,20.48
GAI02,09:38,09:41,DONGARI PADA,forward,23.98
GAI02,09:41,09:45,TIKUJI NI WADI,forward,24.53
GAI02,09:45,09:48,MANPADA,forward,15.18
GAI02,09:48,09:52,KAPURBAWDI,forward,16.32
GAI02,09:52,09:55,MAJIWADA,forward,28.91
GAI02,09:55,09:59,CADBUARY JUNCTION,forward,16.49
GAI02,09:59,10:02,MAHAPALIKAMARG,forward,15.92
GAI02,10:02,10:06,RTO THANE,forward,19.3
GAI02,10:06,10:09,TEEN HAATH NAKA,forward,15.69
GAI02,10:09,10:13,MULUND NAKA,forward,24.24
GAI02,10:13,10:16,MULUND FIRE STATION,forward,26.8
GAI02,10:16,10:20,SONAPUR,forward,22.49
GAI02,10:20,10:23,SHANGRILLA,forward,29.09
GAI02,10:23,10:27,BHANDUP METRO,forward,15.95
GAI02,10:27,10:30,BHANDUP MAHAPALIKA,forward,20.8
GAI02,10:30,10:34,NAVAL HOUSING,forward,14.9
GAI02,10:34,10:37,GANDHINGAR,forward,14.94
GAI02,10:37,10:41,SURYA NAGAR,forward,19.47
GAI02,10:41,10:44,VIKHROLI METRO,forward,20.36
GAI02,10:44,10:48,GODREJ COMPANY,forward,14.19
GAI02,10:48,10:51,SHREYAS CINEMA,forward,14.91
GAI02,10:51,10:55,LAXMINAGAR,forward,19.06
GAI02,10:55,10:58,PANT NAGAR,forward,22.96
GAI02,10:58,11:02,GARODIA NAGAR,forward,33.24
GAI02,11:02,11:05,SIDDHARTHCOLONY,forward,45.0
GAI02,11:05,11:09,ANIKNAGARBUSDEPOT,forward,33.03
GAI02,11:09,11:12,WADALA TT,forward,18.34
GAI02,11:12,11:16,BHAKTI PARK METRO,forward,20.29
GAI02,11:16,11:31,BHAKTI PARK METRO,turnaround,
GAI02,11:31,11:34,BHAKTI PARK METRO,return,20.29
GAI02,11:34,11:38,WADALA TT,return,18.34
GAI02,11:38,11:41,ANIKNAGARBUSDEPOT,return,33.03
GAI02,11:41,11:45,SIDDHARTHCOLONY,return,45.0
GAI02,11:45,11:48,GARODIA NAGAR,return,33.24
GAI02,11:48,11:52,PANT NAGAR,return,22.96
GAI02,11:52,11:55,LAXMINAGAR,return,19.06
GAI02,11:55,11:59,SHREYAS CINEMA,return,14.91
GAI02,11:59,12:02,GODREJ COMPANY,return,14.19
GAI02,12:02,12:06,VIKHROLI METRO,return,20.36
GAI02,12:06,12:09,SURYA NAGAR,return,19.47
GAI02,12:09,12:13,GANDHINGAR,return,14.94
GAI02,12:13,12:16,NAVAL HOUSING,return,14.9
GAI02,12:16,12:20,BHANDUP MAHAPALIKA,return,20.8
GAI02,12:20,12:23,BHANDUP METRO,return,15.95
GAI02,12:23,12:27,SHANGRILLA,return,29.09
GAI02,12:27,12:30,SONAPUR,return,22.49
GAI02,12:30,12:34,MULUND FIRE STATION,return,26.8
GAI02,12:34,12:37,MULUND NAKA,return,24.24
GAI02,12:37,12:41,TEEN HAATH NAKA,return,15.69
GAI02,12:41,12:44,RTO THANE,return,19.3
GAI02,12:44,12:48,MAHAPALIKAMARG,return,15.92
GAI02,12:48,12:51,CADBUARY JUNCTION,return,16.49
GAI02,12:51,12:55,MAJIWADA,return,28.91
GAI02,12:55,12:58,KAPURBAWDI,return,16.32
GAI02,12:58,13:02,MANPADA,return,15.18
GAI02,13:02,13:05,TIKUJI NI WADI,return,24.53
GAI02,13:05,13:09,DONGARI PADA,return,23.98
GAI02,13:09,13:12,VIJAYGARDEN,return,20.48
GAI02,13:12,13:16,KASARVADVALI,return,27.71
GAI02,13:16,13:19,GOWNIWADA,return,30.04
GAI02,13:19,13:23,GAIMUKH,return,
GAI02,13:23,13:38,GAIMUKH,turnaround,
GAI02,13:38,13:41,GAIMUKH,forward,
GAI02,13:41,13:45,GOWNIWADA,forward,30.04
GAI02,13:45,13:48,KASARVADVALI,forward,27.71
GAI02,13:48,13:52,VIJAYGARDEN,forward,20.48
GAI02,13:52,13:55,DONGARI PADA,forward,23.98
GAI02,13:55,13:59,TIKUJI NI WADI,forward,24.53
GAI02,13:59,14:02,MANPADA,forward,15.18
GAI02,14:02,14:06,KAPURBAWDI,forward,16.32
GAI02,14:06,14:09,MAJIWADA,forward,28.91
GAI02,14:09,14:13,CADBUARY JUNCTION,forward,16.49
GAI02,14:13,14:16,MAHAPALIKAMARG,forward,15.92
GAI02,14:16,14:20,RTO THANE,forward,19.3
GAI02,14:20,14:23,TEEN HAATH NAKA,forward,15.69
GAI02,14:23,14:27,MULUND NAKA,forward,24.24
GAI02,14:27,14:30,MULUND FIRE STATION,forward,26.8
GAI02,14:30,14:34,SONAPUR,forward,22.49
GAI02,14:34,14:37,SHANGRILLA,forward,29.09
GAI02,14:37,14:41,BHANDUP METRO,forward,15.95
GAI02,14:41,14:44,BHANDUP MAHAPALIKA,forward,20.8
GAI02,14:44,14:48,NAVAL HOUSING,forward,14.9
GAI02,14:48,14:51,GANDHINGAR,forward,14.94
GAI02,14:51,14:55,SURYA NAGAR,forward,19.47
GAI02,14:55,14:58,VIKHROLI METRO,forward,20.36
GAI02,14:58,15:02,GODREJ COMPANY,forward,14.19
GAI02,15:02,15:05,SHREYAS CINEMA,forward,14.91
GAI02,15:05,15:09,LAXMINAGAR,forward,19.06
GAI02,15:09,15:12,PANT NAGAR,forward,22.96
GAI02,15:12,15:16,GARODIA NAGAR,forward,33.24
GAI02,15:16,15:19,SIDDHARTHCOLONY,forward,45.0
GAI02,15:19,15:23,ANIKNAGARBUSDEPOT,forward,33.03
GAI02,15:23,15:26,WADALA TT,forward,18.34
GAI02,15:26,15:30,BHAKTI PARK METRO,forward,20.29
GAI02,15:30,15:45,BHAKTI PARK METRO,turnaround,
GAI02,15:45,15:48,BHAKTI PARK METRO,return,20.29
GAI02,15:48,15:52,WADALA TT,return,18.34
GAI02,15:52,15:55,ANIKNAGARBUSDEPOT,return,33.03
GAI02,15:55,15:59,SIDDHARTHCOLONY,return,45.0
GAI02,15:59,16:02,GARODIA NAGAR,return,33.24
GAI02,16:02,16:06,PANT NAGAR,return,22.96
GAI02,16:06,16:09,LAXMINAGAR,return,19.06
GAI02,16:09,16:13,SHREYAS CINEMA,return,14.91
GAI02,16:13,16:16,GODREJ COMPANY,return,14.19
GAI02,16:16,16:20,VIKHROLI METRO,return,20.36
GAI02,16:20,16:23,SURYA NAGAR,return,19.47
GAI02,16:23,16:27,GANDHINGAR,return,14.94
GAI02,16:27,16:30,NAVAL HOUSING,return,14.9
GAI02,16:30,16:34,BHANDUP MAHAPALIKA,return,20.8
GAI02,16:34,16:37,BHANDUP METRO,return,15.95
GAI02,16:37,16:41,SHANGRILLA,return,29.09
GAI02,16:41,16:44,SONAPUR,return,22.49
GAI02,16:44,16:48,MULUND FIRE STATION,return,26.8
GAI02,16:48,16:51,MULUND NAKA,return,24.24
GAI02,16:51,16:55,TEEN HAATH NAKA,return,15.69
GAI02,16:55,16:58,RTO THANE,return,19.3
GAI02,16:58,17:02,MAHAPALIKAMARG,return,15.92
GAI02,17:02,17:05,CADBUARY JUNCTION,return,16.49
GAI02,17:05,17:09,MAJIWADA,return,28.91
GAI02,17:09,17:12,KAPURBAWDI,return,16.32
GAI02,17:12,17:16,MANPADA,return,15.18
GAI02,17:16,17:19,TIKUJI NI WADI,return,24.53
GAI02,17:19,17:23,DONGARI PADA,return,23.98
GAI02,17:23,17:26,VIJAYGARDEN,return,20.48
GAI02,17:26,17:30,KASARVADVALI,return,27.71
GAI02,17:30,17:33,GOWNIWADA,return,30.04
GAI02,17:33,17:37,GAIMUKH,return,
GAI02,17:37,17:52,GAIMUKH,turnaround,
GAI02,17:52,17:55,GAIMUKH,forward,
GAI02,17:55,17:59,GOWNIWADA,forward,30.04
GAI02,17:59,18:02,KASARVADVALI,forward,27.71
GAI02,18:02,18:06,VIJAYGARDEN,forward,20.48
GAI02,18:06,18:09,DONGARI PADA,forward,23.98
GAI02,18:09,18:13,TIKUJI NI WADI,forward,24.53
GAI02,18:13,18:16,MANPADA,forward,15.18
GAI02,18:16,18:20,KAPURBAWDI,forward,16.32
GAI02,18:20,18:23,MAJIWADA,forward,28.91
GAI02,18:23,18:27,CADBUARY JUNCTION,forward,16.49
GAI02,18:27,18:30,MAHAPALIKAMARG,forward,15.92
GAI02,18:30,18:34,RTO THANE,forward,19.3
GAI02,18:34,18:37,TEEN HAATH NAKA,forward,15.69
GAI02,18:37,18:41,MULUND NAKA,forward,24.24
GAI02,18:41,18:44,MULUND FIRE STATION,forward,26.8
GAI02,18:44,18:48,SONAPUR,forward,22.49
GAI02,18:48,18:51,SHANGRILLA,forward,29.09
GAI02,18:51,18:55,BHANDUP METRO,forward,15.95
GAI02,18:55,18:58,BHANDUP MAHAPALIKA,forward,20.8
GAI02,18:58,19:02,NAVAL HOUSING,forward,14.9
GAI02,19:02,19:05,GANDHINGAR,forward,14.94
GAI02,19:05,19:09,SURYA NAGAR,forward,19.47
GAI02,19:09,19:12,VIKHROLI METRO,forward,20.36
GAI02,19:12,19:16,GODREJ COMPANY,forward,14.19
GAI02,19:16,19:19,SHREYAS CINEMA,forward,14.91
GAI02,19:19,19:23,LAXMINAGAR,forward,19.06
GAI02,19:23,19:26,PANT NAGAR,forward,22.96
GAI02,19:26,19:30,GARODIA NAGAR,forward,33.24
GAI02,19:30,19:33,SIDDHARTHCOLONY,forward,45.0
GAI02,19:33,19:37,ANIKNAGARBUSDEPOT,forward,33.03
GAI02,19:37,19:40,WADALA TT,forward,18.34
GAI02,19:40,19:44,BHAKTI PARK METRO,forward,20.29
GAI02,19:44,19:59,BHAKTI PARK METRO,turnaround,
GAI02,19:59,20:02,BHAKTI PARK METRO,return,20.29
GAI02,20:02,20:06,WADALA TT,return,18.34
GAI02,20:06,20:09,ANIKNAGARBUSDEPOT,return,33.03
GAI02,20:09,20:13,SIDDHARTHCOLONY,return,45.0
GAI02,20:13,20:16,GARODIA NAGAR,return,33.24
GAI02,20:16,20:20,PANT NAGAR,return,22.96
GAI02,20:20,20:23,LAXMINAGAR,return,19.06
GAI02,20:23,20:27,SHREYAS CINEMA,return,14.91
GAI02,20:27,20:30,GODREJ COMPANY,return,14.19
GAI02,20:30,20:34,VIKHROLI METRO,return,20.36
GAI02,20:34,20:37,SURYA NAGAR,return,19.47
GAI02,20:37,20:41,GANDHINGAR,return,14.94
GAI02,20:41,20:44,NAVAL HOUSING,return,14.9
GAI02,20:44,20:48,BHANDUP MAHAPALIKA,return,20.8
GAI02,20:48,20:51,BHANDUP METRO,return,15.95
GAI02,20:51,20:55,SHANGRILLA,return,29.09
GAI02,20:55,20:58,SONAPUR,return,22.49
GAI02,20:58,21:02,MULUND FIRE STATION,return,26.8
GAI02,21:02,21:05,MULUND NAKA,return,24.24
GAI02,21:05,21:09,TEEN HAATH NAKA,return,15.69
GAI02,21:09,21:12,RTO THANE,return,19.3
GAI02,21:12,21:16,MAHAPALIKAMARG,return,15.92
GAI02,21:16,21:19,CADBUARY JUNCTION,return,16.49
GAI02,21:19,21:23,MAJIWADA,return,28.91
GAI02,21:23,21:26,KAPURBAWDI,return,16.32
GAI02,21:26,21:30,MANPADA,return,15.18
GAI02,21:30,21:33,TIKUJI NI WADI,return,24.53
GAI02,21:33,21:37,DONGARI PADA,return,23.98
GAI02,21:37,21:40,VIJAYGARDEN,return,20.48
GAI02,21:40,21:44,KASARVADVALI,return,27.71
GAI02,21:44,21:47,GOWNIWADA,return,30.04
GAI02,21:47,21:51,GAIMUKH,return,
GAI02,21:51,22:06,GAIMUKH,turnaround,
GAI02,22:06,22:09,GAIMUKH,forward,
GAI02,22:09,22:13,GOWNIWADA,forward,30.04
GAI02,22:13,22:16,KASARVADVALI,forward,27.71
GAI02,22:16,22:20,VIJAYGARDEN,forward,20.48
GAI02,22:20,22:23,DONGARI PADA,forward,23.98
GAI02,22:23,22:27,TIKUJI NI WADI,forward,24.53
GAI02,22:27,22:30,MANPADA,forward,15.18
GAI02,22:30,22:34,KAPURBAWDI,forward,16.32
GAI02,22:34,22:37,MAJIWADA,forward,28.91
GAI02,22:37,22:41,CADBUARY JUNCTION,forward,16.49
GAI02,22:41,22:44,MAHAPALIKAMARG,forward,15.92
GAI02,22:44,22:48,RTO THANE,forward,19.3
GAI02,22:48,22:51,TEEN HAATH NAKA,forward,15.69
GAI02,22:51,22:55,MULUND NAKA,forward,24.24
GAI02,22:55,22:58,MULUND FIRE STATION,forward,26.8
GAI02,22:58,23:02,SONAPUR,forward,22.49
GAI02,23:02,23:05,SHANGRILLA,forward,29.09
GAI02,23:05,23:09,BHANDUP METRO,forward,15.95
GAI02,23:09,23:12,BHANDUP MAHAPALIKA,forward,20.8
GAI02,23:12,23:16,NAVAL HOUSING,forward,14.9
GAI02,23:16,23:19,GANDHINGAR,forward,14.94
GAI02,23:19,23:23,SURYA NAGAR,forward,19.47
GAI02,23:23,23:26,VIKHROLI METRO,forward,20.36
GAI02,23:26,23:30,GODREJ COMPANY,forward,14.19
GAI02,23:30,23:33,SHREYAS CINEMA,forward,14.91
GAI02,23:33,23:37,LAXMINAGAR,forward,19.06
GAI02,23:37,23:40,PANT NAGAR,forward,22.96
GAI02,23:40,23:44,GARODIA NAGAR,forward,33.24
GAI02,23:44,23:47,SIDDHARTHCOLONY,forward,45.0
GAI02,23:47,23:51,ANIKNAGARBUSDEPOT,forward,33.03
GAI02,23:51,23:54,WADALA TT,forward,18.34
GAI02,23:54,23:58,BHAKTI PARK METRO,forward,20.29
GAI02,23:58,00:13,BHAKTI PARK METRO,turnaround,
